timestamp;date;time;PA_1_1_1;PPFD_IN_1_1_1;WD_1_1_1;WS_1_1_1;TA_1_1_1;RH_1_1_1;G_1_1_1;G_1_1_2;SWC_1_1_1;SWC_1_1_2;SWC_1_2_1;SWC_1_3_1;TS_1_1_1;TS_1_1_2;TS_1_2_1;TS_1_2_2;TS_1_3_1;TS_1_3_2;TS_1_4_1;TS_1_5_1;WTD;P_1_1_1
2020-01-01 07:00:00;01/01/2020;07:00;1013.0386;0;120.966666666667;0.531666666666667;0.0181480423333333;99.8424516666667;-9999;-4.67971472372923;20.1377890786567;69.2294385737032;69.3097206407381;73.6288778576553;0.594125393333333;1.04079813333333;1.51840406666667;0.82279058;3.68138666666667;2.57082223333333;5.275268;8.2384468;0.28905648;0
2020-01-01 07:30:00;01/01/2020;07:30;1013.2222;0;151.866666666667;0.489666666666667;0.321272023333333;99.8413173333333;-5.89020114753941;-4.15606699579;20.1372166255373;69.2351403378552;69.3096880371508;73.6289668946567;0.60713705;1.0464112;1.53054083333333;0.824782333333333;3.6853922;2.57772343333333;5.275268;8.232625;0.289119416666667;0.2
2020-01-01 08:00:00;01/01/2020;08:00;1013.1814;0.310031363333333;123.166666666667;0.412;0.367296086666667;99.8537866666667;-6.1404644595444;-4.3887689639319;20.1368386144385;69.2454804701949;69.309765666443;73.6289551137672;0.618544523333333;1.0523864;1.54521193333333;0.83311156;3.6924936;2.58407213333333;5.275268;8.230743;0.289128143333333;0
2020-01-01 08:30:00;01/01/2020;08:30;1013.24486666667;8.09356973333333;126.966666666667;0.317666666666667;0.640264863333333;99.852652;-6.17702426345831;-4.15694172176801;20.1526717987935;69.2530941167122;69.3172497874733;73.6288909532894;0.635545873333333;1.0610776;1.55714933333333;0.840523326666667;3.6961351;2.59223913333333;5.27545213333333;8.22810866666667;0.289178416666667;0
2020-01-01 09:00:00;01/01/2020;09:00;1013.63473333333;22.186464;114.566666666667;0.503;1.37347432;99.8730566666667;-6.33198871337912;-4.38800964162143;20.1770742941165;69.2615464500646;69.3253904955512;73.6287390700598;0.64947713;1.06684573333333;1.5665648;0.845760146666667;3.7025146;2.59188;5.27618866666667;8.225098;0.289331603333333;0
2020-01-01 09:30:00;01/01/2020;09:30;1013.79503333333;51.2469123333333;142.266666666667;0.654666666666667;2.03646346666667;99.9020533333333;-6.50342643407552;-4.43165760618203;20.1771821849368;69.2729697198113;69.3152786839846;73.6286919308307;0.657500193333333;1.069984;1.56950476666667;0.854694623333333;3.70596716666667;2.57537856666667;5.27925706666667;8.2240399;0.289351106666667;0
2020-01-01 10:00:00;01/01/2020;10:00;1013.79596666667;85.4802556666667;176.366666666667;0.743;2.65104006666667;99.9004376666667;-6.44928256607886;-9999;20.1766428774061;69.2810522798938;69.3258933699725;73.6288830995525;0.66434122;1.0675517;1.56736046666667;0.855535896666667;3.70844926666667;2.55042833333333;5.27514446666667;8.2154957;0.289361993333333;0
2020-01-01 10:30:00;01/01/2020;10:30;1013.79506666667;114.856533333333;192.366666666667;0.679666666666667;3.21437963333333;99.896569;-5.81303245952376;-4.77951465751122;20.1764595944787;69.2939958842848;69.3260221526208;73.6377239305616;0.678182993333333;1.06471766666667;1.57895613333333;0.857598873333333;3.7091645;2.53710223333333;5.27552493333333;8.20660196666667;0.28954109;0
2020-01-01 11:00:00;01/01/2020;11:00;1013.80126666667;207.574363333333;159.133333333333;0.947666666666667;3.80345216666667;99.8670113333333;-6.24211843490649;-5.04297070855103;20.1763841237837;69.3103416597487;69.3384308532706;73.6430148615541;0.696732566666667;1.06115826666667;1.5952719;0.854973346666667;3.71445223333333;2.53612973333333;5.27428383333333;8.1996328;0.289722463333333;0
2020-01-01 11:30:00;01/01/2020;11:30;1013.74093333333;159.596756666667;137.3;1.07133333333333;3.96240736666667;99.864745;-6.53827294280998;-5.36116399780519;20.1754458531164;69.3289817103647;69.3453048310732;73.6435933988357;0.68629456;1.05358576666667;1.57587693333333;0.854470823333333;3.7122315;2.46784973333333;5.27906706666667;8.19486083333333;0.28991398;0
2020-01-01 12:00:00;01/01/2020;12:00;1013.54966666667;111.571440333333;144.3;0.677333333333333;4.11283076666667;99.8721943333333;-4.97391148812583;-5.16424133467765;20.1750899000825;69.3489041615654;69.3583349756895;73.6437255668312;0.70594991;1.04861563333333;1.5860628;0.85421347;3.71157346666667;2.44897453333333;5.2768005;8.19137356666667;0.29025823;0
2020-01-01 12:30:00;01/01/2020;12:30;1013.33376666667;135.235505333333;167.2;1.026;4.21625563333333;99.9154773333333;-5.72243499808198;-4.40290530604354;20.1738604162953;69.3688611931209;69.3712529908734;73.6435148822569;0.70571696;1.04422616666667;1.58999846666667;0.85851033;3.7149913;2.4511119;5.27714026666667;8.19116513333333;0.290569023333333;0
2020-01-01 13:00:00;01/01/2020;13:00;1012.96613333333;204.73545;169.033333333333;0.671666666666667;4.48879853333333;99.889685;-3.94839108975091;-4.28225752337154;20.172932789252;69.3945480419976;69.3809943351292;73.6436457456189;0.727591963333333;1.0503816;1.59905606666667;0.866469313333333;3.71849056666667;2.44714966666667;5.2794097;8.18977756666667;0.290795536666667;0
2020-01-01 13:30:00;01/01/2020;13:30;1012.57336666667;179.06425;211.133333333333;0.907666666666667;5.1528168;99.901494;-4.22793427655007;-4.83777813662952;20.1514514304865;69.4231190834302;69.3783423983241;73.6437883773057;0.75916037;1.04777126666667;1.62123103333333;0.871272786666667;3.72057796666667;2.46392016666667;5.28498933333333;8.1870157;0.29114329;0
2020-01-01 14:00:00;01/01/2020;14:00;1012.41673333333;154.4107;183.2;0.85;5.2722638;99.8881826666667;-2.39460434777993;-4.12860599370591;20.130346063772;69.4561681399404;69.3804122674918;73.6436221809503;0.794274906666667;1.0503286;1.63606776666667;0.880890916666667;3.72065233333333;2.4582478;5.28700363333333;8.1840485;0.291391446666667;0
2020-01-01 14:30:00;01/01/2020;14:30;1012.07866666667;170.484393333333;207.2;0.981666666666667;5.59726963333333;99.8668216666667;-1.39990685540692;-4.43956536631215;20.1277313463856;69.4917660991078;69.3970922847576;73.6438969905484;0.865247596666667;1.05257263333333;1.67552996666667;0.88893331;3.72302246666667;2.45982363333333;5.2868571;8.1768657;0.291638153333333;0
2020-01-01 15:00:00;01/01/2020;15:00;1011.97343333333;115.726583333333;214.433333333333;1.012;5.9954657;99.7635663333333;0.804026045756479;-3.68863023266221;20.1265967799712;69.530788364472;69.4075396890601;73.6437072473115;0.981145236666667;1.06197416666667;1.7285238;0.904125976666667;3.73420313333333;2.46593013333333;5.28780013333333;8.17266343333333;0.291903413333333;0
2020-01-01 15:30:00;01/01/2020;15:30;1011.98566666667;85.1954343333333;157.466666666667;1.06066666666667;5.94281063333333;99.613738;3.41848983831902;-3.36218566863281;20.1254513122473;69.5688557092048;69.4230908070807;73.6435423643443;1.19837026666667;1.07396626666667;1.82684023333333;0.92296752;3.7509806;2.4282847;5.29168586666667;8.1709874;0.292204133333333;0
2020-01-01 16:00:00;01/01/2020;16:00;1012.08993333333;46.2946803333333;188.766666666667;0.883666666666667;5.85082456666667;99.3803746666667;5.53631381881215;-2.04547309858097;20.1233980801041;69.606492537054;69.4231464507078;73.6435659171778;1.50368033333333;1.09746093333333;1.9569937;0.94991556;3.7688253;2.42719723333333;5.2938841;8.1655506;0.292290923333333;0
2020-01-01 16:30:00;01/01/2020;16:30;1012.06273333333;18.1613516666667;202.5;0.994666666666667;5.8381375;99.102833;5.23468976482596;-0.471729042424504;20.1225118235648;69.6375029475315;69.423257736851;73.6437582809699;1.85092566666667;1.1334472;2.12664893333333;0.987161213333333;3.796503;2.44096676666667;5.29865193333333;8.157855;0.292474773333333;0
2020-01-01 17:00:00;01/01/2020;17:00;1011.91313333333;4.28296674666667;202.233333333333;0.788;5.71919033333333;99.1945916666667;4.68226215103422;-0.01412950576241;20.0958497166826;69.6634204459351;69.4351399547688;73.643619567847;2.13136296666667;1.18426093333333;2.30525213333333;1.029829;3.8305532;2.4786673;5.3089293;8.155609;0.292627933333333;0
